fidelidade,valor_mensal,valor_total_pago,Churn,idoso_No,idoso_Yes,casado(a)_No,casado(a)_Yes,possuiDependente_No,possuiDependente_Yes,servico_telefonico_No,servico_telefonico_Yes,servico_internet_DSL,servico_internet_Fiber optic,servico_internet_No,protecao_dispositivo_No,protecao_dispositivo_No internet service,protecao_dispositivo_Yes,suporte_tecnico_No,suporte_tecnico_No internet service,suporte_tecnico_Yes,Streaming_TV_No,Streaming_TV_No internet service,Streaming_TV_Yes,contrato_Month-to-month,contrato_One year,contrato_Two year,fatura_sem_papel_No,fatura_sem_papel_Yes,forma_pagamento_Bank transfer (automatic),forma_pagamento_Credit card (automatic),forma_pagamento_Electronic check,forma_pagamento_Mailed check
0.8654076271675846,0.8654076271675846,0.8654076271675847,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
0.48485611412954227,0.48485611412954227,0.4848561141295423,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0.8570986421667539,0.8570986421667539,0.857098642166754,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
-1.505976692069473,-1.505976692069473,-1.505976692069473,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
-0.010359391919962149,-0.010359391919962149,-0.010359391919962085,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
0.16246749609731476,0.16246749609731476,0.1624674960973148,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
-1.504314895069307,-1.504314895069307,-1.504314895069307,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
1.5201556452330371,1.5201556452330371,1.5201556452330371,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
-1.33148800705203,-1.33148800705203,-1.33148800705203,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0.4200460311230638,0.4200460311230638,0.4200460311230639,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1.0648232671875193,1.0648232671875193,1.0648232671875193,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
0.6859335511496436,0.6859335511496436,0.6859335511496437,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
-0.5703849809759457,-0.5703849809759457,-0.5703849809759456,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
-1.5076384890696393,-1.5076384890696393,-1.5076384890696393,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
1.2991366442109427,1.2991366442109427,1.2991366442109427,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
0.6177998741428321,0.6177998741428321,0.6177998741428322,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
-0.5105602889699654,-0.5105602889699654,-0.5105602889699653,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1.4520219682262263,1.4520219682262263,1.4520219682262263,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
0.5396954151350245,0.5396954151350245,0.5396954151350246,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0.47987072312904416,0.47987072312904416,0.4798707231290442,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
0.7274784761537967,0.7274784761537967,0.7274784761537968,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
0.9368648981747281,0.9368648981747281,0.9368648981747282,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
0.8504514541660894,0.8504514541660894,0.8504514541660895,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
-0.533825446972291,-0.533825446972291,-0.5338254469722908,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
-1.3165318340505352,-1.3165318340505352,-1.3165318340505352,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
0.3868100911197414,0.3868100911197414,0.38681009111974146,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
-1.502653098069141,-1.502653098069141,-1.502653098069141,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
0.684271754149477,0.684271754149477,0.6842717541494772,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
-1.328164413051698,-1.328164413051698,-1.328164413051698,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1.2758714862086173,1.2758714862086173,1.2758714862086173,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
1.1961052302006432,1.1961052302006432,1.1961052302006432,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1.0249401391835322,1.0249401391835322,1.0249401391835322,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
-0.16656830993557784,-0.16656830993557784,-0.16656830993557778,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.9750862291785486,0.9750862291785486,0.9750862291785487,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
-1.5093002860698053,-1.5093002860698053,-1.5093002860698053,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
-1.491020519067978,-1.491020519067978,-1.491020519067978,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1.4420511862252297,1.4420511862252297,1.4420511862252297,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
1.2060760122016398,1.2060760122016398,1.2060760122016398,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
-0.18817167093773737,-0.18817167093773737,-0.18817167093773732,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
0.21896859410296257,0.21896859410296257,0.21896859410296263,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
-0.29618847594853537,-0.29618847594853537,-0.2961884759485353,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.3722557122182522,1.3722557122182522,1.3722557122182522,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
0.642726829145324,0.642726829145324,0.6427268291453241,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
0.3502505571160864,0.3502505571160864,0.35025055711608644,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-1.33148800705203,-1.33148800705203,-1.33148800705203,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
-1.4827115340671475,-1.4827115340671475,-1.4827115340671475,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
0.1657910900976468,0.1657910900976468,0.16579109009764686,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0.9451738831755587,0.9451738831755587,0.9451738831755588,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
0.534710024134526,0.534710024134526,0.5347100241345261,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
-1.034026344022294,-1.034026344022294,-1.034026344022294,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
-0.29785027294870164,-0.29785027294870164,-0.2978502729487016,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
-0.8329489070021932,-0.8329489070021932,-0.832948907002193,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
-1.1719554950360824,-1.1719554950360824,-1.1719554950360824,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
-1.4827115340671475,-1.4827115340671475,-1.4827115340671475,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
0.4915033021302069,0.4915033021302069,0.49150330213020693,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
-1.328164413051698,-1.328164413051698,-1.328164413051698,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
-1.4993295040688086,-1.4993295040688086,-1.4993295040688086,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0.5047976781315361,0.5047976781315361,0.5047976781315362,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
-1.5109620830699715,-1.5109620830699715,-1.5109620830699715,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
0.9734244321783826,0.9734244321783826,0.9734244321783827,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
0.8637458301674186,0.8637458301674186,0.8637458301674187,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0.46823814412788106,0.46823814412788106,0.4682381441278811,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1.15456030519649,1.15456030519649,1.15456030519649,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1.1445895231954935,1.1445895231954935,1.1445895231954935,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
0.5247392421335293,0.5247392421335293,0.5247392421335294,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.18074726309914202,0.18074726309914202,0.18074726309914207,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0.6792863631489789,0.6792863631489789,0.679286363148979,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.3485887601159204,0.3485887601159204,0.34858876011592044,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
-0.17653909193657447,-0.17653909193657447,-0.1765390919365744,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0.9501592741760567,0.9501592741760567,0.9501592741760568,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
-0.6584602219847502,-0.6584602219847502,-0.6584602219847501,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
-1.2849576910473786,-1.2849576910473786,-1.2849576910473786,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
-1.481049737066981,-1.481049737066981,-1.481049737066981,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
-1.4461520000634926,-1.4461520000634926,-1.4461520000634926,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
-0.17820088893674074,-0.17820088893674074,-0.1782008889367407,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
1.0049985751815391,1.0049985751815391,1.0049985751815391,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
-0.09511103892843457,-0.09511103892843457,-0.0951110389284345,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1.7910285562601154,1.7910285562601154,1.7910285562601154,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
-0.34604238595351905,-0.34604238595351905,-0.346042385953519,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
-0.010359391919962149,-0.010359391919962149,-0.010359391919962085,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
0.5114448661322006,0.5114448661322006,0.5114448661322007,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
-1.481049737066981,-1.481049737066981,-1.481049737066981,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
-1.4544609850643233,-1.4544609850643233,-1.4544609850643233,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
-1.4727407520661506,-1.4727407520661506,-1.4727407520661506,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0.36853032411791364,0.36853032411791364,0.3685303241179137,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
0.5214156481331973,0.5214156481331973,0.5214156481331974,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
-1.3231790220511994,-1.3231790220511994,-1.3231790220511994,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0.356897745116751,0.356897745116751,0.35689774511675104,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
-0.6750781919864114,-0.6750781919864114,-0.6750781919864113,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
-0.7448736659933887,-0.7448736659933887,-0.7448736659933886,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.32532360211359457,0.32532360211359457,0.3253236021135946,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0.3502505571160864,0.3502505571160864,0.35025055711608644,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0.9983513871808745,0.9983513871808745,0.9983513871808746,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.5521052139741185,-0.5521052139741185,-0.5521052139741184,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
-1.4993295040688086,-1.4993295040688086,-1.4993295040688086,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
0.19237984210030468,0.19237984210030468,0.19237984210030473,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
-1.4827115340671475,-1.4827115340671475,-1.4827115340671475,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1.3905354792200795,1.3905354792200795,1.3905354792200795,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0.8720548151682491,0.8720548151682491,0.8720548151682492,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
-1.3082228490497045,-1.3082228490497045,-1.3082228490497045,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
0.1724382780983114,0.1724382780983114,0.17243827809831144,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
0.06940686408801149,0.06940686408801149,0.06940686408801156,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
0.7108605061521354,0.7108605061521354,0.7108605061521355,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-1.4827115340671475,-1.4827115340671475,-1.4827115340671475,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
0.0029349840813665527,0.0029349840813665527,0.002934984081366617,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0.33529438411459117,0.33529438411459117,0.3352943841145912,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
-0.4740007549663106,-0.4740007549663106,-0.47400075496631056,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
0.2704843011081128,0.2704843011081128,0.27048430110811283,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1.6713791722481544,1.6713791722481544,1.6713791722481544,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
-1.5209328650709681,-1.5209328650709681,-1.5209328650709681,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
-1.502653098069141,-1.502653098069141,-1.502653098069141,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1.2077378092018058,1.2077378092018058,1.2077378092018058,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.642726829145324,0.642726829145324,0.6427268291453241,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
-1.3497677740538576,-1.3497677740538576,-1.3497677740538576,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
-0.48729513096763954,-0.48729513096763954,-0.4872951309676395,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0.32698539911376057,0.32698539911376057,0.3269853991137606,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
-1.4960059100684764,-1.4960059100684764,-1.4960059100684764,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
0.6726391751483144,0.6726391751483144,0.6726391751483145,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0.5247392421335293,0.5247392421335293,0.5247392421335294,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1.397182667220744,1.397182667220744,1.397182667220744,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0.6560212051466532,0.6560212051466532,0.6560212051466533,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
-1.3198554280508674,-1.3198554280508674,-1.3198554280508674,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
0.6294324531439953,0.6294324531439953,0.6294324531439954,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
0.36686852711774764,0.36686852711774764,0.3668685271177477,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1.0581760791868549,1.0581760791868549,1.0581760791868549,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.1213243651931677,1.1213243651931677,1.1213243651931677,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1.2077378092018058,1.2077378092018058,1.2077378092018058,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
-1.481049737066981,-1.481049737066981,-1.481049737066981,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
0.9734244321783826,0.9734244321783826,0.9734244321783827,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
1.0133075601823696,1.0133075601823696,1.0133075601823696,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
0.32033821111309646,0.32033821111309646,0.3203382111130965,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0.5396954151350245,0.5396954151350245,0.5396954151350246,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
-0.1499503399339166,-0.1499503399339166,-0.14995033993391654,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
-0.13000877593192306,-0.13000877593192306,-0.130008775931923,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
-0.6916961619880726,-0.6916961619880726,-0.6916961619880725,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.7075369121518029,0.7075369121518029,0.707536912151803,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
-1.479387940066815,-1.479387940066815,-1.479387940066815,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0.677624566148813,0.677624566148813,0.6776245661488131,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
-1.5076384890696393,-1.5076384890696393,-1.5076384890696393,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
1.259253516206956,1.259253516206956,1.259253516206956,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
-1.491020519067978,-1.491020519067978,-1.491020519067978,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
-1.502653098069141,-1.502653098069141,-1.502653098069141,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1.0216165451832002,1.0216165451832002,1.0216165451832002,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
0.6443886261454905,0.6443886261454905,0.6443886261454906,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
1.2775332832087833,1.2775332832087833,1.2775332832087833,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
-0.48397153696730727,-0.48397153696730727,-0.4839715369673072,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
0.7906267621601091,0.7906267621601091,0.7906267621601092,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
-0.3327480099521901,-0.3327480099521901,-0.33274800995219006,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
-1.4893587220678117,-1.4893587220678117,-1.4893587220678117,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1.7112623002521414,1.7112623002521414,1.7112623002521414,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
-1.115454397030434,-1.115454397030434,-1.115454397030434,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
-1.3397969920528607,-1.3397969920528607,-1.3397969920528607,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
0.6460504231456565,0.6460504231456565,0.6460504231456566,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0.8820255971692458,0.8820255971692458,0.8820255971692459,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
0.6942425361504742,0.6942425361504742,0.6942425361504743,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
